angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
40.0	0.2957	126205.00	-445846.00	367577.00	308433.00	367577.00	308433.00	-1.2245	-3.5665	-3.5665
40.0	0.3285	171733.00	-456244.00	348335.00	292287.00	348335.00	292287.00	-1.6663	-3.3798	-3.3798
40.0	0.3651	209918.00	-480405.00	328844.00	275933.00	328844.00	275933.00	-2.0368	-3.1907	-3.1907
40.0	0.4056	201777.00	-501674.00	309314.00	259545.00	309314.00	259545.00	-1.9578	-3.0012	-3.0012
40.0	0.4507	162575.00	-506306.00	289934.00	243283.00	289934.00	243283.00	-1.5774	-2.8131	-2.8131
40.0	0.5008	143435.00	-493214.00	270877.00	227293.00	270877.00	227293.00	-1.3917	-2.6282	-2.6282
40.0	0.5565	173889.00	-457435.00	252291.00	211697.00	252291.00	211697.00	-1.6872	-2.4479	-2.4479
40.0	0.6183	235935.00	-382444.00	234302.00	196602.00	234302.00	196602.00	-2.2892	-2.2733	-2.2733
40.0	0.6871	292115.00	-270502.00	217008.00	182091.00	217008.00	182091.00	-2.8343	-2.1055	-2.1055
40.0	0.7634	293542.00	-169884.00	200487.00	168229.00	200487.00	168229.00	-2.8481	-1.9453	-1.9453
40.0	0.8483	235354.00	-109975.00	184794.00	155061.00	184794.00	155061.00	-2.2836	-1.7930	-1.7930
40.0	0.9426	158217.00	-73433.90	169965.00	142618.00	169965.00	142618.00	-1.5351	-1.6491	-1.6491
40.0	1.0473	82193.90	-40142.00	156018.00	130914.00	156018.00	130914.00	-0.7975	-1.5138	-1.5138
40.0	1.1638	-7454.29	7498.64	142955.00	119953.00	142955.00	119953.00	0.0723	-1.3870	-1.3870
40.0	1.2931	-215856.00	331433.00	130769.00	109728.00	130769.00	109728.00	2.0944	-1.2688	-1.2688
40.0	1.4369	75150.90	47998.90	119439.00	100221.00	119439.00	100221.00	-0.7292	-1.1589	-1.1589
40.0	1.5966	57709.50	-3539.96	108940.00	91411.70	108940.00	91411.70	-0.5599	-1.0570	-1.0570
40.0	1.7740	37661.40	-5275.14	99238.40	83270.80	99238.40	83270.80	-0.3654	-0.9629	-0.9629
40.0	1.9712	24998.60	-4215.00	90296.10	75767.40	90296.10	75767.40	-0.2426	-0.8761	-0.8761
40.0	2.1903	16844.30	-3130.17	82073.80	68868.00	82073.80	68868.00	-0.1634	-0.7963	-0.7963
40.0	2.4338	11760.20	-2411.53	74528.90	62537.10	74528.90	62537.10	-0.1141	-0.7231	-0.7231
40.0	2.7043	7772.02	-1536.50	67619.20	56739.20	67619.20	56739.20	-0.0754	-0.6561	-0.6561
40.0	3.0049	5699.98	-1388.57	61302.00	51438.40	61302.00	51438.40	-0.0553	-0.5948	-0.5948
50.0	0.0835	99606.70	-677653.00	603392.00	719093.00	603392.00	719093.00	-0.9664	-5.8545	-5.8545
50.0	0.0927	102164.00	-685349.00	600624.00	715795.00	600624.00	715795.00	-0.9913	-5.8276	-5.8276
50.0	0.1030	105280.00	-690744.00	597056.00	711542.00	597056.00	711542.00	-1.0215	-5.7930	-5.7930
50.0	0.1145	105792.00	-691786.00	592481.00	706090.00	592481.00	706090.00	-1.0265	-5.7486	-5.7486
50.0	0.1272	109354.00	-694533.00	586690.00	699188.00	586690.00	699188.00	-1.0610	-5.6924	-5.6924
50.0	0.1414	110857.00	-694889.00	579476.00	690591.00	579476.00	690591.00	-1.0756	-5.6224	-5.6224
50.0	0.1571	115434.00	-699187.00	570665.00	680090.00	570665.00	680090.00	-1.1200	-5.5370	-5.5370
50.0	0.1746	114137.00	-696669.00	560120.00	667524.00	560120.00	667524.00	-1.1074	-5.4346	-5.4346
50.0	0.1940	128981.00	-706998.00	547766.00	652802.00	547766.00	652802.00	-1.2515	-5.3148	-5.3148
50.0	0.2155	128823.00	-710928.00	533591.00	635908.00	533591.00	635908.00	-1.2499	-5.1772	-5.1772
50.0	0.2395	126242.00	-705869.00	517650.00	616910.00	517650.00	616910.00	-1.2249	-5.0226	-5.0226
50.0	0.2661	154612.00	-711032.00	500058.00	595945.00	500058.00	595945.00	-1.5001	-4.8519	-4.8519
50.0	0.2957	189124.00	-731148.00	480993.00	573224.00	480993.00	573224.00	-1.8350	-4.6669	-4.6669
50.0	0.3285	193816.00	-748130.00	460671.00	549005.00	460671.00	549005.00	-1.8805	-4.4697	-4.4697
50.0	0.3651	174095.00	-753049.00	439338.00	523582.00	439338.00	523582.00	-1.6892	-4.2627	-4.2627
50.0	0.4056	166893.00	-741817.00	417263.00	497274.00	417263.00	497274.00	-1.6193	-4.0486	-4.0486
50.0	0.4507	200044.00	-713043.00	394712.00	470398.00	394712.00	470398.00	-1.9410	-3.8297	-3.8297
50.0	0.5008	265186.00	-657076.00	371949.00	443271.00	371949.00	443271.00	-2.5730	-3.6089	-3.6089
50.0	0.5565	325442.00	-563078.00	349221.00	416185.00	349221.00	416185.00	-3.1576	-3.3884	-3.3884
50.0	0.6183	359665.00	-449096.00	326751.00	389406.00	326751.00	389406.00	-3.4897	-3.1703	-3.1703
50.0	0.6871	356832.00	-356265.00	304737.00	363170.00	304737.00	363170.00	-3.4622	-2.9568	-2.9568
50.0	0.7634	295802.00	-297523.00	283344.00	337675.00	283344.00	337675.00	-2.8701	-2.7492	-2.7492
50.0	0.8483	196758.00	-237771.00	262707.00	313082.00	262707.00	313082.00	-1.9091	-2.5490	-2.5490
50.0	0.9426	104126.00	-178308.00	242937.00	289520.00	242937.00	289520.00	-1.0103	-2.3571	-2.3571
50.0	1.0473	21573.90	-121710.00	224109.00	267082.00	224109.00	267082.00	-0.2093	-2.1744	-2.1744
50.0	1.1638	-87878.30	-56046.20	206278.00	245832.00	206278.00	245832.00	0.8527	-2.0014	-2.0014
50.0	1.2931	-375056.00	330771.00	189476.00	225808.00	189476.00	225808.00	3.6390	-1.8384	-1.8384
50.0	1.4369	12008.00	105604.00	173714.00	207024.00	173714.00	207024.00	-0.1165	-1.6855	-1.6855
50.0	1.5966	42314.70	4805.64	158989.00	189475.00	158989.00	189475.00	-0.4106	-1.5426	-1.5426
50.0	1.7740	29301.10	-4404.74	145282.00	173141.00	145282.00	173141.00	-0.2843	-1.4096	-1.4096
50.0	1.9712	19642.10	-4923.57	132566.00	157986.00	132566.00	157986.00	-0.1906	-1.2862	-1.2862
50.0	2.1903	13321.10	-3974.22	120805.00	143969.00	120805.00	143969.00	-0.1292	-1.1721	-1.1721
50.0	2.4338	9399.84	-3158.81	109955.00	131039.00	109955.00	131039.00	-0.0912	-1.0669	-1.0669
50.0	2.7043	6274.23	-2098.86	99971.90	119142.00	99971.90	119142.00	-0.0609	-0.9700	-0.9700
50.0	3.0049	4689.47	-1799.91	90805.40	108218.00	90805.40	108218.00	-0.0455	-0.8811	-0.8811
60.0	0.0835	102754.00	-965028.00	592294.00	1025880.00	592294.00	1025880.00	-0.9970	-5.7468	-5.7468
60.0	0.0927	104788.00	-971926.00	590669.00	1023070.00	590669.00	1023070.00	-1.0167	-5.7310	-5.7310
60.0	0.1030	108108.00	-978979.00	588611.00	1019500.00	588611.00	1019500.00	-1.0489	-5.7111	-5.7111
60.0	0.1145	110860.00	-979962.00	585969.00	1014930.00	585969.00	1014930.00	-1.0756	-5.6854	-5.6854
60.0	0.1272	114150.00	-980527.00	582564.00	1009030.00	582564.00	1009030.00	-1.1076	-5.6524	-5.6524
60.0	0.1414	114628.00	-973662.00	578185.00	1001440.00	578185.00	1001440.00	-1.1122	-5.6099	-5.6099
60.0	0.1571	126506.00	-983199.00	572615.00	991797.00	572615.00	991797.00	-1.2274	-5.5559	-5.5559
60.0	0.1746	123428.00	-980241.00	565641.00	979718.00	565641.00	979718.00	-1.1976	-5.4882	-5.4882
60.0	0.1940	124663.00	-973245.00	557078.00	964885.00	557078.00	964885.00	-1.2096	-5.4051	-5.4051
60.0	0.2155	149320.00	-983669.00	546785.00	947058.00	546785.00	947058.00	-1.4488	-5.3053	-5.3053
60.0	0.2395	168595.00	-1000160.00	534684.00	926099.00	534684.00	926099.00	-1.6358	-5.1878	-5.1878
60.0	0.2661	163109.00	-1007490.00	520760.00	901981.00	520760.00	901981.00	-1.5826	-5.0527	-5.0527
60.0	0.2957	151994.00	-1005000.00	505072.00	874808.00	505072.00	874808.00	-1.4747	-4.9005	-4.9005
60.0	0.3285	164882.00	-1000370.00	487741.00	844790.00	487741.00	844790.00	-1.5998	-4.7324	-4.7324
60.0	0.3651	219256.00	-993030.00	468947.00	812238.00	468947.00	812238.00	-2.1274	-4.5500	-4.5500
60.0	0.4056	299121.00	-975453.00	448912.00	777538.00	448912.00	777538.00	-2.9023	-4.3556	-4.3556
60.0	0.4507	374017.00	-927039.00	427889.00	741125.00	427889.00	741125.00	-3.6290	-4.1517	-4.1517
60.0	0.5008	406974.00	-828113.00	406149.00	703469.00	406149.00	703469.00	-3.9487	-3.9407	-3.9407
60.0	0.5565	388023.00	-704624.00	383960.00	665037.00	383960.00	665037.00	-3.7648	-3.7254	-3.7254
60.0	0.6183	344588.00	-631489.00	361587.00	626285.00	361587.00	626285.00	-3.3434	-3.5083	-3.5083
60.0	0.6871	288341.00	-627197.00	339273.00	587637.00	339273.00	587637.00	-2.7977	-3.2918	-3.2918
60.0	0.7634	204286.00	-583234.00	317240.00	549475.00	317240.00	549475.00	-1.9821	-3.0781	-3.0781
60.0	0.8483	107998.00	-451709.00	295679.00	512130.00	295679.00	512130.00	-1.0479	-2.8689	-2.8689
60.0	0.9426	32566.50	-322022.00	274754.00	475886.00	274754.00	475886.00	-0.3160	-2.6658	-2.6658
60.0	1.0473	-36748.40	-220329.00	254593.00	440967.00	254593.00	440967.00	0.3566	-2.4702	-2.4702
60.0	1.1638	-154466.00	-131943.00	235299.00	407549.00	235299.00	407549.00	1.4987	-2.2830	-2.2830
60.0	1.2931	-493809.00	283128.00	216947.00	375762.00	216947.00	375762.00	4.7912	-2.1050	-2.1050
60.0	1.4369	-81544.80	152902.00	199585.00	345691.00	199585.00	345691.00	0.7912	-1.9365	-1.9365
60.0	1.5966	15066.50	14499.10	183241.00	317382.00	183241.00	317382.00	-0.1462	-1.7779	-1.7779
60.0	1.7740	15757.90	-2342.64	167924.00	290852.00	167924.00	290852.00	-0.1529	-1.6293	-1.6293
60.0	1.9712	11571.10	-4665.50	153626.00	266087.00	153626.00	266087.00	-0.1123	-1.4906	-1.4906
60.0	2.1903	8200.23	-4090.90	140328.00	243054.00	140328.00	243054.00	-0.0796	-1.3616	-1.3616
60.0	2.4338	6009.00	-3382.71	128000.00	221703.00	128000.00	221703.00	-0.0583	-1.2419	-1.2419
60.0	2.7043	4073.37	-2262.01	116606.00	201967.00	116606.00	201967.00	-0.0395	-1.1314	-1.1314
60.0	3.0049	3166.25	-1928.55	106102.00	183773.00	106102.00	183773.00	-0.0307	-1.0295	-1.0295
70.0	0.0835	95187.80	-1229140.00	474881.00	1304720.00	474881.00	1304720.00	-0.9236	-4.6076	-4.6076
70.0	0.0927	97657.00	-1235740.00	473909.00	1302050.00	473909.00	1302050.00	-0.9475	-4.5982	-4.5982
70.0	0.1030	99335.60	-1237990.00	472713.00	1298770.00	472713.00	1298770.00	-0.9638	-4.5866	-4.5866
70.0	0.1145	105406.00	-1245030.00	471212.00	1294640.00	471212.00	1294640.00	-1.0227	-4.5720	-4.5720
70.0	0.1272	105052.00	-1241830.00	469294.00	1289370.00	469294.00	1289370.00	-1.0193	-4.5534	-4.5534
70.0	0.1414	107669.00	-1231180.00	466816.00	1282560.00	466816.00	1282560.00	-1.0447	-4.5293	-4.5293
70.0	0.1571	118660.00	-1228530.00	463614.00	1273760.00	463614.00	1273760.00	-1.1513	-4.4983	-4.4983
70.0	0.1746	128095.00	-1242720.00	459507.00	1262480.00	459507.00	1262480.00	-1.2429	-4.4584	-4.4584
70.0	0.1940	122214.00	-1237820.00	454317.00	1248220.00	454317.00	1248220.00	-1.1858	-4.4081	-4.4081
70.0	0.2155	120921.00	-1231220.00	447883.00	1230550.00	447883.00	1230550.00	-1.1733	-4.3456	-4.3456
70.0	0.2395	139012.00	-1229210.00	440078.00	1209100.00	440078.00	1209100.00	-1.3488	-4.2699	-4.2699
70.0	0.2661	179688.00	-1237750.00	430820.00	1183660.00	430820.00	1183660.00	-1.7434	-4.1801	-4.1801
70.0	0.2957	232340.00	-1253510.00	420084.00	1154170.00	420084.00	1154170.00	-2.2543	-4.0759	-4.0759
70.0	0.3285	282016.00	-1272900.00	407899.00	1120690.00	407899.00	1120690.00	-2.7363	-3.9577	-3.9577
70.0	0.3651	315257.00	-1275620.00	394353.00	1083470.00	394353.00	1083470.00	-3.0588	-3.8263	-3.8263
70.0	0.4056	319890.00	-1264570.00	379579.00	1042880.00	379579.00	1042880.00	-3.1038	-3.6829	-3.6829
70.0	0.4507	288421.00	-1209860.00	363751.00	999394.00	363751.00	999394.00	-2.7984	-3.5293	-3.5293
70.0	0.5008	225006.00	-1118200.00	347070.00	953565.00	347070.00	953565.00	-2.1832	-3.3675	-3.3675
70.0	0.5565	158173.00	-1059720.00	329752.00	905985.00	329752.00	905985.00	-1.5347	-3.1995	-3.1995
70.0	0.6183	114788.00	-1107430.00	312018.00	857261.00	312018.00	857261.00	-1.1137	-3.0274	-3.0274
70.0	0.6871	90251.10	-1161430.00	294084.00	807986.00	294084.00	807986.00	-0.8757	-2.8534	-2.8534
70.0	0.7634	59685.50	-1008390.00	276150.00	758714.00	276150.00	758714.00	-0.5791	-2.6794	-2.6794
70.0	0.8483	18373.40	-704948.00	258401.00	709948.00	258401.00	709948.00	-0.1783	-2.5072	-2.5072
70.0	0.9426	-16052.30	-461027.00	240998.00	662134.00	240998.00	662134.00	0.1557	-2.3383	-2.3383
70.0	1.0473	-60543.30	-300455.00	224076.00	615642.00	224076.00	615642.00	0.5874	-2.1741	-2.1741
70.0	1.1638	-171231.00	-192814.00	207748.00	570781.00	207748.00	570781.00	1.6614	-2.0157	-2.0157
70.0	1.2931	-514119.00	208868.00	192100.00	527790.00	192100.00	527790.00	4.9883	-1.8639	-1.8639
70.0	1.4369	-161775.00	170696.00	177198.00	486846.00	177198.00	486846.00	1.5696	-1.7193	-1.7193
70.0	1.5966	-15584.50	21055.90	163084.00	448070.00	163084.00	448070.00	0.1512	-1.5823	-1.5823
70.0	1.7740	528.23	-159.01	149786.00	411531.00	149786.00	411531.00	-0.0051	-1.4533	-1.4533
70.0	1.9712	2687.13	-3647.67	137311.00	377258.00	137311.00	377258.00	-0.0261	-1.3323	-1.3323
70.0	2.1903	2627.09	-3462.12	125658.00	345242.00	125658.00	345242.00	-0.0255	-1.2192	-1.2192
70.0	2.4338	2318.74	-2997.13	114813.00	315445.00	114813.00	315445.00	-0.0225	-1.1140	-1.1140
70.0	2.7043	1656.48	-1961.14	104753.00	287806.00	104753.00	287806.00	-0.0161	-1.0164	-1.0164
70.0	3.0049	1460.66	-1727.83	95449.70	262245.00	95449.70	262245.00	-0.0142	-0.9261	-0.9261
80.0	0.0835	74506.70	-1421680.00	264990.00	1502820.00	264990.00	1502820.00	-0.7229	-2.5711	-2.5711
80.0	0.0927	77477.70	-1422930.00	264572.00	1500450.00	264572.00	1500450.00	-0.7517	-2.5670	-2.5670
80.0	0.1030	79785.30	-1429340.00	264057.00	1497530.00	264057.00	1497530.00	-0.7741	-2.5620	-2.5620
80.0	0.1145	79332.20	-1430130.00	263408.00	1493850.00	263408.00	1493850.00	-0.7697	-2.5558	-2.5558
80.0	0.1272	79730.00	-1421780.00	262573.00	1489110.00	262573.00	1489110.00	-0.7736	-2.5477	-2.5477
80.0	0.1414	85881.40	-1406820.00	261481.00	1482920.00	261481.00	1482920.00	-0.8333	-2.5371	-2.5371
80.0	0.1571	99103.00	-1400880.00	260047.00	1474790.00	260047.00	1474790.00	-0.9616	-2.5231	-2.5231
80.0	0.1746	113721.00	-1393690.00	258174.00	1464160.00	258174.00	1464160.00	-1.1034	-2.5050	-2.5050
80.0	0.1940	128020.00	-1400330.00	255757.00	1450460.00	255757.00	1450460.00	-1.2421	-2.4815	-2.4815
80.0	0.2155	137979.00	-1422370.00	252699.00	1433120.00	252699.00	1433120.00	-1.3388	-2.4518	-2.4518
80.0	0.2395	137621.00	-1434840.00	248914.00	1411650.00	248914.00	1411650.00	-1.3353	-2.4151	-2.4151
80.0	0.2661	127632.00	-1442740.00	244336.00	1385690.00	244336.00	1385690.00	-1.2384	-2.3707	-2.3707
80.0	0.2957	108699.00	-1453490.00	238931.00	1355040.00	238931.00	1355040.00	-1.0547	-2.3183	-2.3183
80.0	0.3285	80383.10	-1476330.00	232694.00	1319660.00	232694.00	1319660.00	-0.7799	-2.2577	-2.2577
80.0	0.3651	42552.80	-1487240.00	225652.00	1279730.00	225652.00	1279730.00	-0.4129	-2.1894	-2.1894
80.0	0.4056	-10286.50	-1513300.00	217865.00	1235560.00	217865.00	1235560.00	0.0998	-2.1139	-2.1139
80.0	0.4507	-74983.20	-1526330.00	209414.00	1187640.00	209414.00	1187640.00	0.7275	-2.0319	-2.0319
80.0	0.5008	-136178.00	-1544350.00	200405.00	1136550.00	200405.00	1136550.00	1.3213	-1.9445	-1.9445
80.0	0.5565	-165388.00	-1615980.00	190954.00	1082950.00	190954.00	1082950.00	1.6047	-1.8528	-1.8528
80.0	0.6183	-154554.00	-1750200.00	181184.00	1027540.00	181184.00	1027540.00	1.4996	-1.7580	-1.7580
80.0	0.6871	-110361.00	-1745330.00	171219.00	971027.00	171219.00	971027.00	1.0708	-1.6613	-1.6613
80.0	0.7634	-57569.20	-1385980.00	161178.00	914082.00	161178.00	914082.00	0.5586	-1.5639	-1.5639
80.0	0.8483	-29082.70	-879760.00	151172.00	857331.00	151172.00	857331.00	0.2822	-1.4668	-1.4668
80.0	0.9426	-24261.20	-527903.00	141299.00	801339.00	141299.00	801339.00	0.2354	-1.3710	-1.3710
80.0	1.0473	-44561.70	-321242.00	131645.00	746589.00	131645.00	746589.00	0.4324	-1.2773	-1.2773
80.0	1.1638	-130212.00	-207354.00	122282.00	693491.00	122282.00	693491.00	1.2634	-1.1865	-1.1865
80.0	1.2931	-408052.00	145553.00	113269.00	642374.00	113269.00	642374.00	3.9592	-1.0990	-1.0990
80.0	1.4369	-182798.00	159583.00	104649.00	593492.00	104649.00	593492.00	1.7736	-1.0154	-1.0154
80.0	1.5966	-35726.20	21402.50	96456.20	547027.00	96456.20	547027.00	0.3466	-0.9359	-0.9359
80.0	1.7740	-10657.30	774.34	88710.30	503098.00	88710.30	503098.00	0.1034	-0.8607	-0.8607
80.0	1.9712	-4016.87	-2639.99	81422.70	461768.00	81422.70	461768.00	0.0390	-0.7900	-0.7900
80.0	2.1903	-1633.29	-2570.39	74596.90	423057.00	74596.90	423057.00	0.0158	-0.7238	-0.7238
80.0	2.4338	-552.50	-2317.22	68228.70	386942.00	68228.70	386942.00	0.0054	-0.6620	-0.6620
80.0	2.7043	-223.97	-1430.28	62308.80	353368.00	62308.80	353368.00	0.0022	-0.6046	-0.6046
80.0	3.0049	90.90	-1357.14	56823.20	322258.00	56823.20	322258.00	-0.0009	-0.5513	-0.5513
90.0	0.0835	56885.30	-1506890.00	2.00	1579310.00	2.00	1579310.00	-0.5519	-0.0000	-0.0000
90.0	0.0927	57437.10	-1491770.00	2.00	1577360.00	2.00	1577360.00	-0.5573	-0.0000	-0.0000
90.0	0.1030	57738.40	-1507220.00	2.00	1574930.00	2.00	1574930.00	-0.5602	-0.0000	-0.0000
90.0	0.1145	57979.20	-1504990.00	1.99	1571800.00	1.99	1571800.00	-0.5626	-0.0000	-0.0000
90.0	0.1272	59244.30	-1480740.00	1.99	1567650.00	1.99	1567650.00	-0.5748	-0.0000	-0.0000
90.0	0.1414	59954.50	-1479070.00	1.98	1562050.00	1.98	1562050.00	-0.5817	-0.0000	-0.0000
90.0	0.1571	59448.50	-1487480.00	1.97	1554490.00	1.97	1554490.00	-0.5768	-0.0000	-0.0000
90.0	0.1746	59171.30	-1491150.00	1.96	1544370.00	1.96	1544370.00	-0.5741	-0.0000	-0.0000
90.0	0.1940	59279.40	-1474490.00	1.94	1531060.00	1.94	1531060.00	-0.5752	-0.0000	-0.0000
90.0	0.2155	56694.50	-1493260.00	1.92	1513960.00	1.92	1513960.00	-0.5501	-0.0000	-0.0000
90.0	0.2395	53943.30	-1499050.00	1.89	1492530.00	1.89	1492530.00	-0.5234	-0.0000	-0.0000
90.0	0.2661	48939.10	-1508710.00	1.86	1466350.00	1.86	1466350.00	-0.4748	-0.0000	-0.0000
90.0	0.2957	39722.80	-1528360.00	1.82	1435170.00	1.82	1435170.00	-0.3854	-0.0000	-0.0000
90.0	0.3285	22893.40	-1565960.00	1.77	1398950.00	1.77	1398950.00	-0.2221	-0.0000	-0.0000
90.0	0.3651	-5933.36	-1600730.00	1.72	1357820.00	1.72	1357820.00	0.0576	-0.0000	-0.0000
90.0	0.4056	-56249.10	-1663800.00	1.66	1312110.00	1.66	1312110.00	0.5458	-0.0000	-0.0000
90.0	0.4507	-131657.00	-1731470.00	1.60	1262300.00	1.60	1262300.00	1.2774	-0.0000	-0.0000
90.0	0.5008	-218133.00	-1815970.00	1.53	1209000.00	1.53	1209000.00	2.1165	-0.0000	-0.0000
90.0	0.5565	-279741.00	-1936250.00	1.46	1152910.00	1.46	1152910.00	2.7142	-0.0000	-0.0000
90.0	0.6183	-290725.00	-2065590.00	1.39	1094750.00	1.39	1094750.00	2.8208	-0.0000	-0.0000
90.0	0.6871	-235660.00	-1970750.00	1.31	1035290.00	1.31	1035290.00	2.2865	-0.0000	-0.0000
90.0	0.7634	-135794.00	-1473450.00	1.24	975239.00	1.24	975239.00	1.3176	-0.0000	-0.0000
90.0	0.8483	-57126.20	-869464.00	1.16	915273.00	1.16	915273.00	0.5543	-0.0000	-0.0000
90.0	0.9426	-23931.30	-483592.00	1.09	856005.00	1.09	856005.00	0.2322	-0.0000	-0.0000
90.0	1.0473	-22625.90	-269750.00	1.01	797960.00	1.01	797960.00	0.2195	-0.0000	-0.0000
90.0	1.1638	-67056.00	-163011.00	0.94	741588.00	0.94	741588.00	0.6506	-0.0000	-0.0000
90.0	1.2931	-214431.00	129454.00	0.87	687250.00	0.87	687250.00	2.0805	-0.0000	-0.0000
90.0	1.4369	-130511.00	135074.00	0.81	635229.00	0.81	635229.00	1.2663	-0.0000	-0.0000
90.0	1.5966	-35110.50	15802.00	0.74	585729.00	0.74	585729.00	0.3407	-0.0000	-0.0000
90.0	1.7740	-12988.50	-409.22	0.68	538889.00	0.68	538889.00	0.1260	-0.0000	-0.0000
90.0	1.9712	-5913.25	-2558.82	0.63	494784.00	0.63	494784.00	0.0574	-0.0000	-0.0000
90.0	2.1903	-2982.11	-2171.87	0.57	453444.00	0.57	453444.00	0.0289	-0.0000	-0.0000
90.0	2.4338	-1565.37	-1920.03	0.53	414849.00	0.53	414849.00	0.0152	-0.0000	-0.0000
90.0	2.7043	-851.86	-1103.67	0.48	378950.00	0.48	378950.00	0.0083	-0.0000	-0.0000
90.0	3.0049	-435.01	-1128.29	0.44	345667.00	0.44	345667.00	0.0042	-0.0000	-0.0000
100.0	0.0835	38130.20	-1433430.00	-267841.00	1519010.00	-267841.00	1519010.00	-0.3700	2.5988	2.5988
100.0	0.0927	39746.00	-1437110.00	-267550.00	1517360.00	-267550.00	1517360.00	-0.3856	2.5959	2.5959
100.0	0.1030	40240.40	-1445960.00	-267180.00	1515270.00	-267180.00	1515270.00	-0.3904	2.5924	2.5924
100.0	0.1145	42769.80	-1449040.00	-266688.00	1512470.00	-266688.00	1512470.00	-0.4150	2.5876	2.5876
100.0	0.1272	45628.00	-1444410.00	-266010.00	1508630.00	-266010.00	1508630.00	-0.4427	2.5810	2.5810
100.0	0.1414	45474.40	-1434440.00	-265068.00	1503290.00	-265068.00	1503290.00	-0.4412	2.5719	2.5719
100.0	0.1571	40453.60	-1427240.00	-263764.00	1495890.00	-263764.00	1495890.00	-0.3925	2.5592	2.5592
100.0	0.1746	32924.20	-1416430.00	-261993.00	1485850.00	-261993.00	1485850.00	-0.3195	2.5420	2.5420
100.0	0.1940	23106.40	-1406500.00	-259643.00	1472520.00	-259643.00	1472520.00	-0.2242	2.5192	2.5192
100.0	0.2155	9697.00	-1410710.00	-256611.00	1455330.00	-256611.00	1455330.00	-0.0941	2.4898	2.4898
100.0	0.2395	-761.31	-1416080.00	-252811.00	1433770.00	-252811.00	1433770.00	0.0074	2.4529	2.4529
100.0	0.2661	-10050.90	-1429530.00	-248176.00	1407490.00	-248176.00	1407490.00	0.0975	2.4080	2.4080
100.0	0.2957	-19146.40	-1455890.00	-242676.00	1376300.00	-242676.00	1376300.00	0.1858	2.3546	2.3546
100.0	0.3285	-30030.60	-1500980.00	-236310.00	1340190.00	-236310.00	1340190.00	0.2914	2.2928	2.2928
100.0	0.3651	-47905.00	-1540320.00	-229113.00	1299370.00	-229113.00	1299370.00	0.4648	2.2230	2.2230
100.0	0.4056	-78586.80	-1596680.00	-221148.00	1254200.00	-221148.00	1254200.00	0.7625	2.1457	2.1457
100.0	0.4507	-131435.00	-1637800.00	-212505.00	1205190.00	-212505.00	1205190.00	1.2753	2.0619	2.0619
100.0	0.5008	-207364.00	-1667340.00	-203295.00	1152950.00	-203295.00	1152950.00	2.0120	1.9725	1.9725
100.0	0.5565	-286395.00	-1719580.00	-193640.00	1098190.00	-193640.00	1098190.00	2.7788	1.8788	1.8788
100.0	0.6183	-336594.00	-1792320.00	-183666.00	1041630.00	-183666.00	1041630.00	3.2658	1.7820	1.7820
100.0	0.6871	-313937.00	-1681890.00	-173501.00	983983.00	-173501.00	983983.00	3.0460	1.6834	1.6834
100.0	0.7634	-211604.00	-1230260.00	-163268.00	925947.00	-163268.00	925947.00	2.0531	1.5841	1.5841
100.0	0.8483	-106938.00	-698331.00	-153078.00	868157.00	-153078.00	868157.00	1.0376	1.4853	1.4853
100.0	0.9426	-51155.20	-367630.00	-143033.00	811187.00	-143033.00	811187.00	0.4963	1.3878	1.3878
100.0	1.0473	-29570.30	-183159.00	-133218.00	755524.00	-133218.00	755524.00	0.2869	1.2926	1.2926
100.0	1.1638	-30885.30	-85819.50	-123706.00	701580.00	-123706.00	701580.00	0.2997	1.2003	1.2003
100.0	1.2931	-8614.22	165800.00	-114556.00	649684.00	-114556.00	649684.00	0.0836	1.1115	1.1115
100.0	1.4369	-32246.30	111756.00	-105811.00	600088.00	-105811.00	600088.00	0.3129	1.0266	1.0266
100.0	1.5966	-14909.20	6861.75	-97502.90	552971.00	-97502.90	552971.00	0.1447	0.9460	0.9460
100.0	1.7740	-5783.78	-3687.80	-89652.60	508450.00	-89652.60	508450.00	0.0561	0.8699	0.8699
100.0	1.9712	-2325.31	-3948.64	-82270.50	466583.00	-82270.50	466583.00	0.0226	0.7982	0.7982
100.0	2.1903	-876.03	-2858.63	-75359.10	427386.00	-75359.10	427386.00	0.0085	0.7312	0.7312
100.0	2.4338	-296.23	-2310.04	-68913.70	390832.00	-68913.70	390832.00	0.0029	0.6686	0.6686
100.0	2.7043	104.78	-1379.31	-62924.20	356864.00	-62924.20	356864.00	-0.0010	0.6105	0.6105
100.0	3.0049	146.38	-1338.91	-57376.00	325398.00	-57376.00	325398.00	-0.0014	0.5567	0.5567
110.0	0.0835	18335.40	-1246740.00	-485866.00	1334910.00	-485866.00	1334910.00	-0.1779	4.7142	4.7142
110.0	0.0927	18749.70	-1256090.00	-485295.00	1333340.00	-485295.00	1333340.00	-0.1819	4.7086	4.7086
110.0	0.1030	20990.10	-1265970.00	-484531.00	1331240.00	-484531.00	1331240.00	-0.2037	4.7012	4.7012
110.0	0.1145	20834.00	-1273500.00	-483469.00	1328330.00	-483469.00	1328330.00	-0.2021	4.6909	4.6909
