angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
40.0	0.2155	-4882.52	-478057.00	421650.00	353806.00	421650.00	353806.00	0.0474	-4.0911	-4.0911
40.0	0.2395	28687.70	-487572.00	404451.00	339374.00	404451.00	339374.00	-0.2783	-3.9242	-3.9242
40.0	0.2661	3750.10	-499874.00	386355.00	324189.00	386355.00	324189.00	-0.0364	-3.7487	-3.7487
40.0	0.2957	-22508.20	-507392.00	367577.00	308433.00	367577.00	308433.00	0.2184	-3.5665	-3.5665
40.0	0.3285	27402.40	-492639.00	348335.00	292287.00	348335.00	292287.00	-0.2659	-3.3798	-3.3798
40.0	0.3651	92270.70	-471861.00	328844.00	275933.00	328844.00	275933.00	-0.8953	-3.1907	-3.1907
40.0	0.4056	100608.00	-490292.00	309314.00	259545.00	309314.00	259545.00	-0.9762	-3.0012	-3.0012
40.0	0.4507	71310.20	-551090.00	289934.00	243283.00	289934.00	243283.00	-0.6919	-2.8131	-2.8131
40.0	0.5008	60736.40	-572289.00	270877.00	227293.00	270877.00	227293.00	-0.5893	-2.6282	-2.6282
40.0	0.5565	83937.10	-484947.00	252291.00	211697.00	252291.00	211697.00	-0.8144	-2.4479	-2.4479
40.0	0.6183	108070.00	-340076.00	234302.00	196602.00	234302.00	196602.00	-1.0486	-2.2733	-2.2733
40.0	0.6871	107037.00	-209733.00	217008.00	182091.00	217008.00	182091.00	-1.0385	-2.1055	-2.1055
40.0	0.7634	81567.00	-106124.00	200487.00	168229.00	200487.00	168229.00	-0.7914	-1.9453	-1.9453
40.0	0.8483	39760.20	-17513.50	184794.00	155061.00	184794.00	155061.00	-0.3858	-1.7930	-1.7930
40.0	0.9426	-22228.80	86531.30	169965.00	142618.00	169965.00	142618.00	0.2157	-1.6491	-1.6491
40.0	1.0473	3416.09	319541.00	156018.00	130914.00	3416.09	319541.00	-0.0331	-1.5138	-0.0331
40.0	1.1638	154085.00	-36115.60	142955.00	119953.00	142955.00	119953.00	-1.4950	-1.3870	-1.3870
40.0	1.2931	81059.40	-21665.20	130769.00	109728.00	130769.00	109728.00	-0.7865	-1.2688	-1.2688
40.0	1.4369	48474.40	-4624.31	119439.00	100221.00	119439.00	100221.00	-0.4703	-1.1589	-1.1589
40.0	1.5966	33247.00	1866.57	108940.00	91411.70	108940.00	91411.70	-0.3226	-1.0570	-1.0570
40.0	1.7740	21808.30	4780.82	99238.40	83270.80	99238.40	83270.80	-0.2116	-0.9629	-0.9629
40.0	1.9712	16289.00	4447.15	90296.10	75767.40	90296.10	75767.40	-0.1580	-0.8761	-0.8761
40.0	2.1903	11389.60	4015.82	82073.80	68868.00	82073.80	68868.00	-0.1105	-0.7963	-0.7963
40.0	2.4338	8037.78	3293.45	74528.90	62537.10	74528.90	62537.10	-0.0780	-0.7231	-0.7231
40.0	2.7043	6102.32	2457.26	67619.20	56739.20	67619.20	56739.20	-0.0592	-0.6561	-0.6561
40.0	3.0049	3893.78	1993.66	61302.00	51438.40	61302.00	51438.40	-0.0378	-0.5948	-0.5948
50.0	0.0835	4822.72	-537545.00	603392.00	719093.00	603392.00	719093.00	-0.0468	-5.8545	-5.8545
50.0	0.0927	-3578.88	-584538.00	600624.00	715795.00	600624.00	715795.00	0.0347	-5.8276	-5.8276
50.0	0.1030	-7100.03	-622745.00	597056.00	711542.00	597056.00	711542.00	0.0689	-5.7930	-5.7930
50.0	0.1145	-14465.40	-652430.00	592481.00	706090.00	592481.00	706090.00	0.1404	-5.7486	-5.7486
50.0	0.1272	-15002.10	-677391.00	586690.00	699188.00	586690.00	699188.00	0.1456	-5.6924	-5.6924
50.0	0.1414	-17061.00	-699089.00	579476.00	690591.00	579476.00	690591.00	0.1655	-5.6224	-5.6224
50.0	0.1571	-11296.70	-716917.00	570665.00	680090.00	570665.00	680090.00	0.1096	-5.5370	-5.5370
50.0	0.1746	-22989.90	-732648.00	560120.00	667524.00	560120.00	667524.00	0.2231	-5.4346	-5.4346
50.0	0.1940	3122.66	-749674.00	547766.00	652802.00	547766.00	652802.00	-0.0303	-5.3148	-5.3148
50.0	0.2155	2458.24	-760765.00	533591.00	635908.00	533591.00	635908.00	-0.0239	-5.1772	-5.1772
50.0	0.2395	-23545.00	-773865.00	517650.00	616910.00	517650.00	616910.00	0.2284	-5.0226	-5.0226
50.0	0.2661	6600.83	-778745.00	500058.00	595945.00	500058.00	595945.00	-0.0640	-4.8519	-4.8519
50.0	0.2957	71946.00	-771442.00	480993.00	573224.00	480993.00	573224.00	-0.6981	-4.6669	-4.6669
50.0	0.3285	89058.10	-766016.00	460671.00	549005.00	460671.00	549005.00	-0.8641	-4.4697	-4.4697
50.0	0.3651	44948.90	-782640.00	439338.00	523582.00	439338.00	523582.00	-0.4361	-4.2627	-4.2627
50.0	0.4056	2679.96	-808899.00	417263.00	497274.00	417263.00	497274.00	-0.0260	-4.0486	-4.0486
50.0	0.4507	16181.70	-789478.00	394712.00	470398.00	394712.00	470398.00	-0.1570	-3.8297	-3.8297
50.0	0.5008	87992.50	-673860.00	371949.00	443271.00	371949.00	443271.00	-0.8538	-3.6089	-3.6089
50.0	0.5565	168648.00	-486532.00	349221.00	416185.00	349221.00	416185.00	-1.6363	-3.3884	-3.3884
50.0	0.6183	196457.00	-323173.00	326751.00	389406.00	326751.00	389406.00	-1.9062	-3.1703	-3.1703
50.0	0.6871	165227.00	-217890.00	304737.00	363170.00	304737.00	363170.00	-1.6031	-2.9568	-2.9568
50.0	0.7634	103319.00	-141984.00	283344.00	337675.00	283344.00	337675.00	-1.0025	-2.7492	-2.7492
50.0	0.8483	32623.00	-74366.50	262707.00	313082.00	262707.00	313082.00	-0.3165	-2.5490	-2.5490
50.0	0.9426	-48060.30	-3648.54	242937.00	289520.00	242937.00	289520.00	0.4663	-2.3571	-2.3571
50.0	1.0473	-146354.00	220439.00	224109.00	267082.00	224109.00	267082.00	1.4200	-2.1744	-2.1744
50.0	1.1638	119678.00	269877.00	206278.00	245832.00	206278.00	245832.00	-1.1612	-2.0014	-2.0014
50.0	1.2931	97743.30	20402.00	189476.00	225808.00	189476.00	225808.00	-0.9484	-1.8384	-1.8384
50.0	1.4369	54685.20	5703.07	173714.00	207024.00	173714.00	207024.00	-0.5306	-1.6855	-1.6855
50.0	1.5966	36049.80	4437.50	158989.00	189475.00	158989.00	189475.00	-0.3498	-1.5426	-1.5426
50.0	1.7740	23356.70	4645.55	145282.00	173141.00	145282.00	173141.00	-0.2266	-1.4096	-1.4096
50.0	1.9712	16324.60	3753.32	132566.00	157986.00	132566.00	157986.00	-0.1584	-1.2862	-1.2862
50.0	2.1903	11487.20	3056.84	120805.00	143969.00	120805.00	143969.00	-0.1115	-1.1721	-1.1721
50.0	2.4338	7645.90	2663.99	109955.00	131039.00	109955.00	131039.00	-0.0742	-1.0669	-1.0669
50.0	2.7043	5932.71	1777.17	99971.90	119142.00	99971.90	119142.00	-0.0576	-0.9700	-0.9700
50.0	3.0049	3606.60	1645.76	90805.40	108218.00	90805.40	108218.00	-0.0350	-0.8811	-0.8811
60.0	0.0835	-21881.60	-892522.00	592294.00	1025880.00	592294.00	1025880.00	0.2123	-5.7468	-5.7468
60.0	0.0927	-29464.50	-929410.00	590669.00	1023070.00	590669.00	1023070.00	0.2859	-5.7310	-5.7310
60.0	0.1030	-36613.00	-961690.00	588611.00	1019500.00	588611.00	1019500.00	0.3552	-5.7111	-5.7111
60.0	0.1145	-37449.80	-984245.00	585969.00	1014930.00	585969.00	1014930.00	0.3634	-5.6854	-5.6854
60.0	0.1272	-39885.10	-1001470.00	582564.00	1009030.00	582564.00	1009030.00	0.3870	-5.6524	-5.6524
60.0	0.1414	-45605.80	-1012380.00	578185.00	1001440.00	578185.00	1001440.00	0.4425	-5.6099	-5.6099
60.0	0.1571	-25831.10	-1029100.00	572615.00	991797.00	572615.00	991797.00	0.2506	-5.5559	-5.5559
60.0	0.1746	-35877.60	-1037160.00	565641.00	979718.00	565641.00	979718.00	0.3481	-5.4882	-5.4882
60.0	0.1940	-46180.10	-1046900.00	557078.00	964885.00	557078.00	964885.00	0.4481	-5.4051	-5.4051
60.0	0.2155	-10088.90	-1059150.00	546785.00	947058.00	546785.00	947058.00	0.0979	-5.3053	-5.3053
60.0	0.2395	29981.60	-1063580.00	534684.00	926099.00	534684.00	926099.00	-0.2909	-5.1878	-5.1878
60.0	0.2661	24211.20	-1069220.00	520760.00	901981.00	520760.00	901981.00	-0.2349	-5.0527	-5.0527
60.0	0.2957	-13229.70	-1082500.00	505072.00	874808.00	505072.00	874808.00	0.1284	-4.9005	-4.9005
60.0	0.3285	-33805.30	-1093340.00	487741.00	844790.00	487741.00	844790.00	0.3280	-4.7324	-4.7324
60.0	0.3651	1656.89	-1063790.00	468947.00	812238.00	468947.00	812238.00	-0.0161	-4.5500	-4.5500
60.0	0.4056	77488.30	-964786.00	448912.00	777538.00	448912.00	777538.00	-0.7518	-4.3556	-4.3556
60.0	0.4507	165593.00	-791696.00	427889.00	741125.00	427889.00	741125.00	-1.6067	-4.1517	-4.1517
60.0	0.5008	240322.00	-595403.00	406149.00	703469.00	406149.00	703469.00	-2.3318	-3.9407	-3.9407
60.0	0.5565	274632.00	-458364.00	383960.00	665037.00	383960.00	665037.00	-2.6647	-3.7254	-3.7254
60.0	0.6183	245731.00	-408079.00	361587.00	626285.00	361587.00	626285.00	-2.3842	-3.5083	-3.5083
60.0	0.6871	169079.00	-367861.00	339273.00	587637.00	339273.00	587637.00	-1.6405	-3.2918	-3.2918
60.0	0.7634	85216.70	-297076.00	317240.00	549475.00	317240.00	549475.00	-0.8268	-3.0781	-3.0781
60.0	0.8483	12297.10	-215407.00	295679.00	512130.00	295679.00	512130.00	-0.1193	-2.8689	-2.8689
60.0	0.9426	-51646.60	-147377.00	274754.00	475886.00	274754.00	475886.00	0.5011	-2.6658	-2.6658
60.0	1.0473	-124852.00	-22686.50	254593.00	440967.00	254593.00	440967.00	1.2114	-2.4702	-2.4702
60.0	1.1638	22454.40	438253.00	235299.00	407549.00	235299.00	407549.00	-0.2179	-2.2830	-2.2830
60.0	1.2931	79414.70	135558.00	216947.00	375762.00	216947.00	375762.00	-0.7705	-2.1050	-2.1050
60.0	1.4369	43919.80	27719.80	199585.00	345691.00	199585.00	345691.00	-0.4261	-1.9365	-1.9365
60.0	1.5966	27903.90	10415.50	183241.00	317382.00	183241.00	317382.00	-0.2707	-1.7779	-1.7779
60.0	1.7740	18060.20	5554.33	167924.00	290852.00	167924.00	290852.00	-0.1752	-1.6293	-1.6293
60.0	1.9712	11973.50	3526.71	153626.00	266087.00	153626.00	266087.00	-0.1162	-1.4906	-1.4906
60.0	2.1903	8634.89	2221.60	140328.00	243054.00	140328.00	243054.00	-0.0838	-1.3616	-1.3616
60.0	2.4338	5330.20	2107.93	128000.00	221703.00	128000.00	221703.00	-0.0517	-1.2419	-1.2419
60.0	2.7043	4395.98	1112.64	116606.00	201967.00	116606.00	201967.00	-0.0427	-1.1314	-1.1314
60.0	3.0049	2752.43	1032.73	106102.00	183773.00	106102.00	183773.00	-0.0267	-1.0295	-1.0295
70.0	0.0835	-63036.60	-1221430.00	474881.00	1304720.00	474881.00	1304720.00	0.6116	-4.6076	-4.6076
70.0	0.0927	-72239.40	-1250370.00	473909.00	1302050.00	473909.00	1302050.00	0.7009	-4.5982	-4.5982
70.0	0.1030	-76729.90	-1270700.00	472713.00	1298770.00	472713.00	1298770.00	0.7445	-4.5866	-4.5866
70.0	0.1145	-71682.60	-1290920.00	471212.00	1294640.00	471212.00	1294640.00	0.6955	-4.5720	-4.5720
70.0	0.1272	-81261.90	-1301750.00	469294.00	1289370.00	469294.00	1289370.00	0.7885	-4.5534	-4.5534
70.0	0.1414	-83060.10	-1304160.00	466816.00	1282560.00	466816.00	1282560.00	0.8059	-4.5293	-4.5293
70.0	0.1571	-64371.30	-1307390.00	463614.00	1273760.00	463614.00	1273760.00	0.6246	-4.4983	-4.4983
70.0	0.1746	-46546.80	-1320360.00	459507.00	1262480.00	459507.00	1262480.00	0.4516	-4.4584	-4.4584
70.0	0.1940	-56905.90	-1322890.00	454317.00	1248220.00	454317.00	1248220.00	0.5521	-4.4081	-4.4081
70.0	0.2155	-72551.50	-1333320.00	447883.00	1230550.00	447883.00	1230550.00	0.7039	-4.3456	-4.3456
70.0	0.2395	-62769.10	-1344350.00	440078.00	1209100.00	440078.00	1209100.00	0.6090	-4.2699	-4.2699
70.0	0.2661	-15935.10	-1346820.00	430820.00	1183660.00	430820.00	1183660.00	0.1546	-4.1801	-4.1801
70.0	0.2957	56402.90	-1328300.00	420084.00	1154170.00	420084.00	1154170.00	-0.5473	-4.0759	-4.0759
70.0	0.3285	130070.00	-1281280.00	407899.00	1120690.00	407899.00	1120690.00	-1.2620	-3.9577	-3.9577
70.0	0.3651	180502.00	-1175500.00	394353.00	1083470.00	394353.00	1083470.00	-1.7513	-3.8263	-3.8263
70.0	0.4056	192103.00	-1021120.00	379579.00	1042880.00	379579.00	1042880.00	-1.8639	-3.6829	-3.6829
70.0	0.4507	169692.00	-848741.00	363751.00	999394.00	363751.00	999394.00	-1.6465	-3.5293	-3.5293
70.0	0.5008	133503.00	-755910.00	347070.00	953565.00	347070.00	953565.00	-1.2953	-3.3675	-3.3675
70.0	0.5565	101745.00	-809193.00	329752.00	905985.00	329752.00	905985.00	-0.9872	-3.1995	-3.1995
70.0	0.6183	75690.10	-908124.00	312018.00	857261.00	312018.00	857261.00	-0.7344	-3.0274	-3.0274
70.0	0.6871	48777.50	-853739.00	294084.00	807986.00	294084.00	807986.00	-0.4733	-2.8534	-2.8534
70.0	0.7634	19199.90	-651282.00	276150.00	758714.00	276150.00	758714.00	-0.1863	-2.6794	-2.6794
70.0	0.8483	-5470.45	-451511.00	258401.00	709948.00	258401.00	709948.00	0.0531	-2.5072	-2.5072
70.0	0.9426	-27981.90	-308978.00	240998.00	662134.00	240998.00	662134.00	0.2715	-2.3383	-2.3383
70.0	1.0473	-36038.80	-209374.00	224076.00	615642.00	224076.00	615642.00	0.3497	-2.1741	-2.1741
70.0	1.1638	131830.00	128262.00	207748.00	570781.00	207748.00	570781.00	-1.2791	-2.0157	-2.0157
70.0	1.2931	127751.00	302528.00	192100.00	527790.00	192100.00	527790.00	-1.2395	-1.8639	-1.8639
70.0	1.4369	22575.80	60445.80	177198.00	486846.00	177198.00	486846.00	-0.2190	-1.7193	-1.7193
70.0	1.5966	11667.50	17386.40	163084.00	448070.00	163084.00	448070.00	-0.1132	-1.5823	-1.5823
70.0	1.7740	7823.41	6647.08	149786.00	411531.00	149786.00	411531.00	-0.0759	-1.4533	-1.4533
70.0	1.9712	4799.86	3466.80	137311.00	377258.00	137311.00	377258.00	-0.0466	-1.3323	-1.3323
70.0	2.1903	3916.03	1552.77	125658.00	345242.00	125658.00	345242.00	-0.0380	-1.2192	-1.2192
70.0	2.4338	2451.29	1181.65	114813.00	315445.00	114813.00	315445.00	-0.0238	-1.1140	-1.1140
70.0	2.7043	2077.66	589.29	104753.00	287806.00	104753.00	287806.00	-0.0202	-1.0164	-1.0164
70.0	3.0049	1350.69	449.59	95449.70	262245.00	95449.70	262245.00	-0.0131	-0.9261	-0.9261
80.0	0.0835	-119937.00	-1470830.00	264990.00	1502820.00	264990.00	1502820.00	1.1637	-2.5711	-2.5711
80.0	0.0927	-119888.00	-1484650.00	264572.00	1500450.00	264572.00	1500450.00	1.1632	-2.5670	-2.5670
80.0	0.1030	-121378.00	-1503190.00	264057.00	1497530.00	264057.00	1497530.00	1.1777	-2.5620	-2.5620
80.0	0.1145	-127906.00	-1516370.00	263408.00	1493850.00	263408.00	1493850.00	1.2410	-2.5558	-2.5558
80.0	0.1272	-134588.00	-1518700.00	262573.00	1489110.00	262573.00	1489110.00	1.3059	-2.5477	-2.5477
80.0	0.1414	-130498.00	-1510780.00	261481.00	1482920.00	261481.00	1482920.00	1.2662	-2.5371	-2.5371
80.0	0.1571	-111844.00	-1507470.00	260047.00	1474790.00	260047.00	1474790.00	1.0852	-2.5231	-2.5231
80.0	0.1746	-85850.90	-1496760.00	258174.00	1464160.00	258174.00	1464160.00	0.8330	-2.5050	-2.5050
80.0	0.1940	-58202.60	-1494560.00	255757.00	1450460.00	255757.00	1450460.00	0.5647	-2.4815	-2.4815
80.0	0.2155	-32170.90	-1500450.00	252699.00	1433120.00	252699.00	1433120.00	0.3121	-2.4518	-2.4518
80.0	0.2395	-20685.20	-1496220.00	248914.00	1411650.00	248914.00	1411650.00	0.2007	-2.4151	-2.4151
80.0	0.2661	-23884.20	-1487570.00	244336.00	1385690.00	244336.00	1385690.00	0.2317	-2.3707	-2.3707
80.0	0.2957	-42923.90	-1482180.00	238931.00	1355040.00	238931.00	1355040.00	0.4165	-2.3183	-2.3183
80.0	0.3285	-77926.00	-1484100.00	232694.00	1319660.00	232694.00	1319660.00	0.7561	-2.2577	-2.2577
80.0	0.3651	-127348.00	-1461280.00	225652.00	1279730.00	225652.00	1279730.00	1.2356	-2.1894	-2.1894
80.0	0.4056	-188580.00	-1437910.00	217865.00	1235560.00	217865.00	1235560.00	1.8297	-2.1139	-2.1139
80.0	0.4507	-247468.00	-1406760.00	209414.00	1187640.00	209414.00	1187640.00	2.4011	-2.0319	-2.0319
80.0	0.5008	-286541.00	-1435760.00	200405.00	1136550.00	200405.00	1136550.00	2.7802	-1.9445	-1.9445
80.0	0.5565	-291646.00	-1571660.00	190954.00	1082950.00	190954.00	1082950.00	2.8297	-1.8528	-1.8528
80.0	0.6183	-249239.00	-1705630.00	181184.00	1027540.00	181184.00	1027540.00	2.4183	-1.7580	-1.7580
80.0	0.6871	-161602.00	-1566200.00	171219.00	971027.00	171219.00	971027.00	1.5680	-1.6613	-1.6613
80.0	0.7634	-71014.50	-1134070.00	161178.00	914082.00	161178.00	914082.00	0.6890	-1.5639	-1.5639
80.0	0.8483	-18851.40	-709343.00	151172.00	857331.00	151172.00	857331.00	0.1829	-1.4668	-1.4668
80.0	0.9426	5677.80	-435778.00	141299.00	801339.00	141299.00	801339.00	-0.0551	-1.3710	-1.3710
80.0	1.0473	38756.20	-288401.00	131645.00	746589.00	131645.00	746589.00	-0.3760	-1.2773	-1.2773
80.0	1.1638	237961.00	-132772.00	122282.00	693491.00	122282.00	693491.00	-2.3088	-1.1865	-1.1865
80.0	1.2931	473433.00	286520.00	113269.00	642374.00	113269.00	642374.00	-4.5935	-1.0990	-1.0990
80.0	1.4369	40583.30	95431.20	104649.00	593492.00	104649.00	593492.00	-0.3938	-1.0154	-1.0154
80.0	1.5966	-1258.62	19831.10	96456.20	547027.00	96456.20	547027.00	0.0122	-0.9359	-0.9359
80.0	1.7740	-1798.78	5417.85	88710.30	503098.00	88710.30	503098.00	0.0175	-0.8607	-0.8607
80.0	1.9712	-1246.11	1709.57	81422.70	461768.00	81422.70	461768.00	0.0121	-0.7900	-0.7900
80.0	2.1903	-432.89	391.63	74596.90	423057.00	74596.90	423057.00	0.0042	-0.7238	-0.7238
80.0	2.4338	-245.69	25.98	68228.70	386942.00	68228.70	386942.00	0.0024	-0.6620	-0.6620
80.0	2.7043	22.65	-15.24	62308.80	353368.00	62308.80	353368.00	-0.0002	-0.6046	-0.6046
80.0	3.0049	57.57	-187.10	56823.20	322258.00	56823.20	322258.00	-0.0006	-0.5513	-0.5513
90.0	0.0835	-170585.00	-1596570.00	2.00	1579310.00	2.00	1579310.00	1.6551	-0.0000	-0.0000
90.0	0.0927	-171282.00	-1589950.00	2.00	1577360.00	2.00	1577360.00	1.6619	-0.0000	-0.0000
90.0	0.1030	-167734.00	-1611420.00	2.00	1574930.00	2.00	1574930.00	1.6275	-0.0000	-0.0000
90.0	0.1145	-163966.00	-1614340.00	1.99	1571800.00	1.99	1571800.00	1.5909	-0.0000	-0.0000
90.0	0.1272	-157599.00	-1593580.00	1.99	1567650.00	1.99	1567650.00	1.5291	-0.0000	-0.0000
90.0	0.1414	-149747.00	-1593370.00	1.98	1562050.00	1.98	1562050.00	1.4529	-0.0000	-0.0000
90.0	0.1571	-141988.00	-1603010.00	1.97	1554490.00	1.97	1554490.00	1.3777	-0.0000	-0.0000
90.0	0.1746	-133772.00	-1608120.00	1.96	1544370.00	1.96	1544370.00	1.2979	-0.0000	-0.0000
90.0	0.1940	-122408.00	-1590520.00	1.94	1531060.00	1.94	1531060.00	1.1877	-0.0000	-0.0000
90.0	0.2155	-113062.00	-1607490.00	1.92	1513960.00	1.92	1513960.00	1.0970	-0.0000	-0.0000
90.0	0.2395	-105739.00	-1612130.00	1.89	1492530.00	1.89	1492530.00	1.0259	-0.0000	-0.0000
90.0	0.2661	-102427.00	-1621260.00	1.86	1466350.00	1.86	1466350.00	0.9938	-0.0000	-0.0000
90.0	0.2957	-105269.00	-1641150.00	1.82	1435170.00	1.82	1435170.00	1.0214	-0.0000	-0.0000
90.0	0.3285	-117226.00	-1679850.00	1.77	1398950.00	1.77	1398950.00	1.1374	-0.0000	-0.0000
90.0	0.3651	-140765.00	-1715750.00	1.72	1357820.00	1.72	1357820.00	1.3658	-0.0000	-0.0000
90.0	0.4056	-185075.00	-1780980.00	1.66	1312110.00	1.66	1312110.00	1.7957	-0.0000	-0.0000
90.0	0.4507	-252161.00	-1847470.00	1.60	1262300.00	1.60	1262300.00	2.4466	-0.0000	-0.0000
90.0	0.5008	-331703.00	-1925590.00	1.53	1209000.00	1.53	1209000.00	3.2184	-0.0000	-0.0000
90.0	0.5565	-391388.00	-2029420.00	1.46	1152910.00	1.46	1152910.00	3.7975	-0.0000	-0.0000
90.0	0.6183	-398145.00	-2128000.00	1.39	1094750.00	1.39	1094750.00	3.8631	-0.0000	-0.0000
90.0	0.6871	-323399.00	-1994050.00	1.31	1035290.00	1.31	1035290.00	3.1378	-0.0000	-0.0000
90.0	0.7634	-181632.00	-1473150.00	1.24	975239.00	1.24	975239.00	1.7623	-0.0000	-0.0000
90.0	0.8483	-62792.80	-865378.00	1.16	915273.00	1.16	915273.00	0.6093	-0.0000	-0.0000
90.0	0.9426	2415.40	-480141.00	1.09	856005.00	1.09	856005.00	-0.0234	-0.0000	-0.0000
90.0	1.0473	53291.40	-266482.00	1.01	797960.00	1.01	797960.00	-0.5171	-0.0000	-0.0000
90.0	1.1638	206460.00	-157697.00	0.94	741588.00	0.94	741588.00	-2.0032	-0.0000	-0.0000
90.0	1.2931	792098.00	120028.00	0.87	687250.00	0.87	687250.00	-7.6854	-0.0000	-0.0000
90.0	1.4369	217456.00	121685.00	0.81	635229.00	0.81	635229.00	-2.1099	-0.0000	-0.0000
90.0	1.5966	6833.23	13430.40	0.74	585729.00	0.74	585729.00	-0.0663	-0.0000	-0.0000
90.0	1.7740	-4229.33	-995.29	0.68	538889.00	0.68	538889.00	0.0410	-0.0000	-0.0000
90.0	1.9712	-3375.75	-2765.29	0.63	494784.00	0.63	494784.00	0.0328	-0.0000	-0.0000
90.0	2.1903	-2148.51	-2268.18	0.57	453444.00	0.57	453444.00	0.0208	-0.0000	-0.0000
90.0	2.4338	-1337.55	-1963.70	0.53	414849.00	0.53	414849.00	0.0130	-0.0000	-0.0000
90.0	2.7043	-771.16	-1151.35	0.48	378950.00	0.48	378950.00	0.0075	-0.0000	-0.0000
90.0	3.0049	-470.63	-1151.77	0.44	345667.00	0.44	345667.00	0.0046	-0.0000	-0.0000
100.0	0.0835	-204981.00	-1551950.00	-267841.00	1519010.00	-267841.00	1519010.00	1.9889	2.5988	2.5988
100.0	0.0927	-200468.00	-1556380.00	-267550.00	1517360.00	-267550.00	1517360.00	1.9451	2.5959	2.5959
100.0	0.1030	-196085.00	-1565240.00	-267180.00	1515270.00	-267180.00	1515270.00	1.9025	2.5924	2.5924
100.0	0.1145	-190030.00	-1569810.00	-266688.00	1512470.00	-266688.00	1512470.00	1.8438	2.5876	2.5876
100.0	0.1272	-183790.00	-1568750.00	-266010.00	1508630.00	-266010.00	1508630.00	1.7832	2.5810	2.5810
100.0	0.1414	-179813.00	-1563470.00	-265068.00	1503290.00	-265068.00	1503290.00	1.7447	2.5719	2.5719
100.0	0.1571	-178772.00	-1560620.00	-263764.00	1495890.00	-263764.00	1495890.00	1.7346	2.5592	2.5592
100.0	0.1746	-176102.00	-1550490.00	-261993.00	1485850.00	-261993.00	1485850.00	1.7087	2.5420	2.5420
100.0	0.1940	-174349.00	-1542350.00	-259643.00	1472520.00	-259643.00	1472520.00	1.6916	2.5192	2.5192
100.0	0.2155	-174161.00	-1547870.00	-256611.00	1455330.00	-256611.00	1455330.00	1.6898	2.4898	2.4898
100.0	0.2395	-170386.00	-1552280.00	-252811.00	1433770.00	-252811.00	1433770.00	1.6532	2.4529	2.4529
100.0	0.2661	-165216.00	-1562720.00	-248176.00	1407490.00	-248176.00	1407490.00	1.6030	2.4080	2.4080
100.0	0.2957	-160211.00	-1584920.00	-242676.00	1376300.00	-242676.00	1376300.00	1.5545	2.3546	2.3546
100.0	0.3285	-156876.00	-1627460.00	-236310.00	1340190.00	-236310.00	1340190.00	1.5221	2.2928	2.2928
100.0	0.3651	-155868.00	-1665260.00	-229113.00	1299370.00	-229113.00	1299370.00	1.5123	2.2230	2.2230
100.0	0.4056	-161434.00	-1737860.00	-221148.00	1254200.00	-221148.00	1254200.00	1.5663	2.1457	2.1457
100.0	0.4507	-178429.00	-1808630.00	-212505.00	1205190.00	-212505.00	1205190.00	1.7312	2.0619	2.0619
100.0	0.5008	-215981.00	-1855310.00	-203295.00	1152950.00	-203295.00	1152950.00	2.0956	1.9725	1.9725
100.0	0.5565	-277744.00	-1879070.00	-193640.00	1098190.00	-193640.00	1098190.00	2.6948	1.8788	1.8788
100.0	0.6183	-348579.00	-1916360.00	-183666.00	1041630.00	-183666.00	1041630.00	3.3821	1.7820	1.7820
100.0	0.6871	-383569.00	-1862210.00	-173501.00	983983.00	-173501.00	983983.00	3.7216	1.6834	1.6834
100.0	0.7634	-310015.00	-1483750.00	-163268.00	925947.00	-163268.00	925947.00	3.0080	1.5841	1.5841
100.0	0.8483	-172548.00	-897166.00	-153078.00	868157.00	-153078.00	868157.00	1.6742	1.4853	1.4853
100.0	0.9426	-66832.00	-457740.00	-143033.00	811187.00	-143033.00	811187.00	0.6484	1.3878	1.3878
100.0	1.0473	2398.53	-210352.00	-133218.00	755524.00	-133218.00	755524.00	-0.0233	1.2926	1.2926
100.0	1.1638	100077.00	-91579.60	-123706.00	701580.00	-123706.00	701580.00	-0.9710	1.2003	1.2003
100.0	1.2931	627725.00	64729.50	-114556.00	649684.00	-114556.00	649684.00	-6.0906	1.1115	1.1115
100.0	1.4369	605543.00	146850.00	-105811.00	600088.00	-105811.00	600088.00	-5.8754	1.0266	1.0266
100.0	1.5966	49142.50	-1970.24	-97502.90	552971.00	-97502.90	552971.00	-0.4768	0.9460	0.9460
100.0	1.7740	3659.07	-13812.20	-89652.60	508450.00	-89652.60	508450.00	-0.0355	0.8699	0.8699
100.0	1.9712	-209.33	-10697.20	-82270.50	466583.00	-82270.50	466583.00	0.0020	0.7982	0.7982
100.0	2.1903	-319.96	-7084.08	-75359.10	427386.00	-75359.10	427386.00	0.0031	0.7312	0.7312
100.0	2.4338	-252.99	-5252.05	-68913.70	390832.00	-68913.70	390832.00	0.0025	0.6686	0.6686
100.0	2.7043	90.78	-3330.27	-62924.20	356864.00	-62924.20	356864.00	-0.0009	0.6105	0.6105
100.0	3.0049	49.08	-2698.17	-57376.00	325398.00	-57376.00	325398.00	-0.0005	0.5567	0.5567
110.0	0.0835	-223007.00	-1398280.00	-485866.00	1334910.00	-485866.00	1334910.00	2.1638	4.7142	4.7142
